ensembl	symbol	A549-DMSO-A	A549-DMSO-B	A549-DMSO-C	A549-DMSO-D	A549-GiB-B	A549-GiB-C	A549-GiB-D
ENSG00000122884	P4HA1	2189	1844	2502	1808	1735	1818	1497
ENSG00000122912	SLC25A16	509	451	443	333	367	362	311
ENSG00000122952	ZWINT	3869	3667	3794	2731	3130	3194	2569
ENSG00000122958	VPS26A	3852	3370	4054	2946	3225	3511	2789
ENSG00000122965	RBM19	1749	1545	1649	1281	1379	1436	1213
ENSG00000122966	CIT	2289	2107	2719	1484	2117	1730	1704
ENSG00000122970	IFT81	2220	1964	2519	1688	1865	1900	1600
ENSG00000122971	ACADS	849	707	803	568	583	668	485
ENSG00000122986	HVCN1	20	9	22	8	3	17	12
ENSG00000123064	DDX54	6644	5918	6641	5064	5582	5541	4388
ENSG00000123066	MED13L	4185	3555	4979	2275	3431	3509	2818
ENSG00000123080	CDKN2C	2014	1811	2202	1484	1586	1629	1290
ENSG00000123091	RNF11	1725	1478	1699	1269	1340	1435	1130
ENSG00000123094	RASSF8	778	603	826	465	663	688	507
ENSG00000123095	BHLHE41	17	19	25	14	23	14	9
ENSG00000123096	SSPN	46	20	37	29	35	22	23
ENSG00000123104	ITPR2	528	491	595	304	421	402	347
ENSG00000123106	CCDC91	1395	1186	1418	1104	1179	1276	1015
ENSG00000123119	NECAB1	34	20	37	26	28	34	22
ENSG00000123124	WWP1	3187	2612	3207	2217	2491	2546	2052
ENSG00000123130	ACOT9	2304	2119	2433	1845	1823	1905	1525
ENSG00000123131	PRDX4	4982	4432	5289	3878	3925	4401	3381
ENSG00000123136	DDX39A	3811	3454	3834	2874	3204	3309	2714
ENSG00000123143	PKN1	5907	5070	5910	4502	4809	4818	3833
ENSG00000123144	TRIR	3976	3605	4058	3135	3149	3547	2609
ENSG00000123146	ADGRE5	3867	3287	3677	2735	2936	2904	2337
ENSG00000123154	WDR83	344	295	364	312	253	330	206
ENSG00000123159	GIPC1	7196	6344	7096	5492	5811	5757	4589
ENSG00000123178	SPRYD7	825	699	863	611	708	674	547
ENSG00000123179	EBPL	1881	1641	1755	1344	1435	1463	1179
ENSG00000123191	ATP7B	271	228	301	193	182	237	215
ENSG00000123200	ZC3H13	3703	3172	3958	2791	3042	3312	2422
ENSG00000123213	NLN	4299	3600	4201	3017	3433	3654	2756
ENSG00000123219	CENPK	1828	1613	1778	1345	1474	1599	1340
ENSG00000123240	OPTN	2112	1735	2224	1559	1682	1695	1372
ENSG00000123243	ITIH5	79	68	77	43	57	34	47
ENSG00000123268	ATF1	1012	899	973	769	858	897	758
ENSG00000123297	TSFM	1649	1549	1657	1324	1358	1463	1209
ENSG00000123329	ARHGAP9	0	0	2	3	1	2	0
ENSG00000123342	MMP19	6	0	4	1	3	0	0
ENSG00000123349	PFDN5	3564	2981	3496	2667	2806	3052	2209
ENSG00000123352	SPATS2	2958	2661	2990	2348	2407	2499	1969
ENSG00000123353	ORMDL2	2270	1990	2235	1703	1721	1787	1453
ENSG00000123358	NR4A1	1958	1630	1741	1332	1377	1525	1247
ENSG00000123364	HOXC13	547	480	582	436	438	471	388
ENSG00000123374	CDK2	2163	1902	2144	1514	1699	1805	1434
ENSG00000123384	LRP1	3524	3275	4023	2453	2611	2470	2050
ENSG00000123388	HOXC11	73	42	53	44	50	42	42
ENSG00000123395	ATG101	2270	2067	2409	1761	1843	1956	1511
ENSG00000123405	NFE2	11	12	14	14	9	7	6
ENSG00000123407	HOXC12	1	0	0	0	0	0	0
ENSG00000123411	IKZF4	196	208	197	195	152	146	119
ENSG00000123415	SMUG1	736	641	674	547	573	594	482
ENSG00000123416	TUBA1B	68552	57450	69247	51414	54945	56556	44482
ENSG00000123427	EEF1AKMT3	441	357	455	326	388	381	300
ENSG00000123444	KBTBD4	1099	894	971	726	897	828	697
ENSG00000123453	SARDH	4	4	2	4	1	4	1
ENSG00000123454	DBH	0	0	0	0	0	1	0
ENSG00000123472	ATPAF1	1921	1755	2052	1492	1538	1667	1379
ENSG00000123473	STIL	1531	1169	1527	970	1245	1338	1102
ENSG00000123485	HJURP	6476	5633	6175	4535	5253	5442	4388
ENSG00000123496	IL13RA2	0	0	0	0	0	0	6
ENSG00000123500	COL10A1	3	4	3	1	1	0	1
ENSG00000123505	AMD1	5638	4964	5799	4089	4739	4821	3992
ENSG00000123545	NDUFAF4	584	513	490	383	448	531	427
ENSG00000123552	USP45	489	355	394	339	365	362	290
ENSG00000123560	PLP1	0	0	1	0	1	0	0
ENSG00000123561	SERPINA7	0	0	0	0	0	1	0
ENSG00000123562	MORF4L2	13864	12131	14355	10514	10988	11886	9533
ENSG00000123570	RAB9B	4	10	4	4	6	3	3
ENSG00000123575	FAM199X	3533	3225	3760	2406	2837	2818	2382
ENSG00000123595	RAB9A	786	718	713	584	660	687	541
ENSG00000123600	METTL8	820	747	850	603	666	747	594
ENSG00000123607	TTC21B	674	615	713	411	551	502	418
ENSG00000123609	NMI	799	713	763	611	673	633	532
ENSG00000123610	TNFAIP6	52	46	61	45	39	23	22
ENSG00000123612	ACVR1C	5	2	5	5	8	2	2
ENSG00000123636	BAZ2B	1312	1130	1478	883	1042	1124	984
ENSG00000123643	SLC36A1	735	616	762	465	569	593	466
ENSG00000123684	LPGAT1	7012	6163	7313	4872	5580	6061	4816
ENSG00000123685	BATF3	193	151	205	128	146	160	126
ENSG00000123689	G0S2	137	115	155	117	94	138	96
ENSG00000123700	KCNJ2	455	401	439	289	363	388	310
ENSG00000123728	RAP2C	2380	2065	2448	1655	2073	2053	1658
ENSG00000123737	EXOSC9	1192	1030	1219	911	1032	1123	873
ENSG00000123739	PLA2G12A	906	802	964	648	681	694	598
ENSG00000123810	B9D2	481	389	407	328	308	337	273
ENSG00000123815	COQ8B	2275	1943	2166	1624	1837	1866	1530
ENSG00000123836	PFKFB2	885	873	976	608	776	801	682
ENSG00000123838	C4BPA	332	277	290	211	210	236	199
ENSG00000123843	C4BPB	9	6	8	4	3	10	4
ENSG00000123892	RAB38	63	71	58	46	39	46	51
ENSG00000123901	GPR83	21	11	24	13	18	10	17
ENSG00000123908	AGO2	4149	3828	4371	2684	3214	3322	2951
ENSG00000123933	MXD4	1621	1511	1627	1254	1179	1187	985
ENSG00000123975	CKS2	4618	4100	3724	3273	3082	3593	3038
ENSG00000123977	DAW1	6	2	6	5	6	7	0
ENSG00000123983	ACSL3	9436	8056	9825	6594	7915	8316	6799
ENSG00000123989	CHPF	1261	859	1145	894	991	995	769
ENSG00000123992	DNPEP	1105	1102	888	936	891	1035	866
ENSG00000123999	INHA	34	28	44	37	28	36	25
ENSG00000124003	MOGAT1	1	0	1	0	0	0	0
ENSG00000124006	OBSL1	1905	1627	2129	1590	1544	1570	1263
ENSG00000124019	FAM124B	0	0	0	0	0	0	1
ENSG00000124067	SLC12A4	1390	1331	1434	1204	1198	1197	932
ENSG00000124074	ENKD1	235	240	313	218	230	224	207
ENSG00000124091	GCNT7	4	1	0	2	1	4	3
ENSG00000124092	CTCFL	6	5	5	1	5	3	0
ENSG00000124097	HMGB1P1	18	17	18	13	18	16	6
ENSG00000124098	FAM210B	919	782	911	651	796	753	629
ENSG00000124102	PI3	50	49	45	40	44	51	23
ENSG00000124103	FAM209A	3	1	5	0	4	3	1
ENSG00000124104	SNX21	199	225	217	137	197	182	154
ENSG00000124107	SLPI	859	784	952	650	728	749	609
ENSG00000124116	WFDC3	0	0	0	0	0	1	0
ENSG00000124120	TTPAL	1260	1096	1325	919	1019	981	867
ENSG00000124126	PREX1	1173	1116	1359	1000	1083	1044	856
ENSG00000124134	KCNS1	0	3	1	2	5	1	2
ENSG00000124140	SLC12A5	79	62	85	56	41	77	58
ENSG00000124143	ARHGAP40	0	2	1	0	0	2	0
ENSG00000124145	SDC4	2034	1867	2096	1555	1565	1726	1319
ENSG00000124151	NCOA3	10345	9004	10933	6955	8230	8475	7195
ENSG00000124155	PIGT	4411	3445	4166	3056	3399	3531	2883
ENSG00000124159	MATN4	1	6	7	5	6	0	6
ENSG00000124160	NCOA5	1713	1443	1728	1204	1375	1466	1187
ENSG00000124164	VAPB	1720	1523	1910	1290	1427	1578	1162
ENSG00000124171	PARD6B	555	455	466	418	403	396	318
ENSG00000124172	ATP5F1E	4370	3571	4233	2928	3254	3664	2816
ENSG00000124177	CHD6	2290	2038	2403	1502	1728	1740	1506
ENSG00000124181	PLCG1	2802	2465	2668	1900	2093	2247	1745
ENSG00000124191	TOX2	512	445	474	382	418	434	378
ENSG00000124193	SRSF6	7105	6040	6937	4862	5598	6119	4813
ENSG00000124194	GDAP1L1	3	4	0	0	0	0	0
ENSG00000124198	ARFGEF2	2602	2454	2883	1422	2449	2234	2172
ENSG00000124201	ZNFX1	3477	2910	3328	2163	2588	2667	2233
ENSG00000124203	ZNF831	1	0	0	0	0	0	0
ENSG00000124205	EDN3	16	14	13	9	9	17	15
ENSG00000124207	CSE1L	12067	10322	12293	8460	10216	10339	8358
ENSG00000124208	PEDS1-UBE2V1	136	195	212	44	153	125	62
ENSG00000124209	RAB22A	1757	1452	1790	1226	1397	1426	1194
ENSG00000124212	PTGIS	9	8	8	2	9	7	3
ENSG00000124214	STAU1	7569	6352	7990	5726	6037	6528	5275
ENSG00000124215	CDH26	18	11	17	10	20	26	16
ENSG00000124216	SNAI1	115	87	112	70	88	96	61
ENSG00000124217	MOCS3	865	757	843	592	736	717	625
ENSG00000124222	STX16	4570	3988	4640	3193	3446	3543	2945
ENSG00000124225	PMEPA1	17877	15446	20488	13738	14312	14664	11595
ENSG00000124226	RNF114	2461	2164	2436	1773	2077	2145	1691
ENSG00000124227	ANKRD60	4	5	5	5	3	3	0
ENSG00000124228	DDX27	3944	3333	4267	2843	3331	3448	2711
ENSG00000124233	SEMG1	1	0	0	1	0	0	0
ENSG00000124237	C20orf85	0	0	0	0	1	0	0
ENSG00000124243	BCAS4	511	473	580	395	451	432	348
ENSG00000124249	KCNK15	45	35	45	24	34	27	13
ENSG00000124251	TP53TG5	14	16	14	6	14	9	7
ENSG00000124253	PCK1	7	1	7	0	5	2	0
ENSG00000124256	ZBP1	0	0	3	5	1	0	3
ENSG00000124257	NEURL2	36	34	32	30	24	17	25
ENSG00000124260	MAGEA10	1	4	5	1	0	0	0
ENSG00000124275	MTRR	1861	1527	1630	1084	1412	1343	1103
ENSG00000124279	FASTKD3	503	433	464	327	422	445	364
ENSG00000124299	PEPD	4935	4316	5079	3680	4018	4200	3296
ENSG00000124313	IQSEC2	2169	1879	2211	1624	1754	1830	1421
ENSG00000124333	VAMP7	2198	1938	2133	1629	1842	1858	1452
ENSG00000124334	IL9R	11	12	13	8	6	9	6
ENSG00000124343	XG	1	1	0	0	0	1	0
ENSG00000124356	STAMBP	1259	1327	1326	973	1028	1196	1003
ENSG00000124357	NAGK	1613	1539	1550	1165	1296	1226	1006
ENSG00000124370	MCEE	284	261	240	196	226	219	179
ENSG00000124374	PAIP2B	165	140	129	131	119	106	99
ENSG00000124380	SNRNP27	988	845	1044	694	777	909	752
ENSG00000124383	MPHOSPH10	2277	1982	2436	1786	1990	2092	1624
ENSG00000124391	IL17C	0	1	0	2	0	0	0
ENSG00000124406	ATP8A1	45	28	44	29	39	35	25
ENSG00000124422	USP22	17907	15633	18622	12601	14822	15281	12131
ENSG00000124429	POF1B	1834	1574	1858	1161	1462	1538	1226
ENSG00000124440	HIF3A	2	5	2	2	2	0	0
ENSG00000124444	ZNF576	835	686	807	653	659	655	549
ENSG00000124449	IRGC	0	0	1	0	0	1	0
ENSG00000124459	ZNF45	726	671	787	546	613	615	493
ENSG00000124466	LYPD3	19	14	18	12	14	17	10
ENSG00000124469	CEACAM8	17	7	10	8	8	11	6
ENSG00000124479	NDP	0	0	1	0	1	0	0
ENSG00000124486	USP9X	12082	10890	13344	8147	9759	9756	8495
ENSG00000124491	F13A1	0	0	0	0	0	2	0
ENSG00000124493	GRM4	0	1	4	1	0	0	2
ENSG00000124496	TRERF1	1151	1008	1126	791	899	944	754
ENSG00000124507	PACSIN1	75	54	79	52	57	78	49
ENSG00000124508	BTN2A2	401	394	462	284	321	319	263
ENSG00000124523	SIRT5	600	473	591	427	482	490	392
ENSG00000124532	MRS2	1342	1146	1376	913	1047	1166	893
ENSG00000124535	WRNIP1	1852	1661	1717	1332	1427	1440	1217
ENSG00000124541	RRP36	1782	1563	1772	1281	1481	1567	1199
ENSG00000124557	BTN1A1	0	2	0	0	1	1	0
ENSG00000124562	SNRPC	3212	2695	2854	2335	2526	2646	2131
ENSG00000124564	SLC17A3	93	65	77	66	84	63	37
ENSG00000124568	SLC17A1	21	14	21	7	15	8	7
ENSG00000124570	SERPINB6	3258	2803	3555	2489	2697	2841	2143
ENSG00000124571	XPO5	2779	2298	2813	1840	2206	2327	1821
ENSG00000124574	ABCC10	731	570	631	428	509	541	389
ENSG00000124575	H1-3	22	13	18	13	11	8	11
ENSG00000124587	PEX6	1380	1210	1364	977	1045	1075	862
ENSG00000124588	NQO2	1583	1464	1567	1184	1345	1331	1127
ENSG00000124596	OARD1	890	791	917	669	733	783	600
ENSG00000124602	UNC5CL	263	250	268	176	168	149	128
ENSG00000124608	AARS2	1067	877	1036	752	834	811	701
ENSG00000124613	ZNF391	21	19	26	13	10	14	14
ENSG00000124614	RPS10	13563	11592	14379	10284	10792	11889	9066
ENSG00000124615	MOCS1	53	44	44	64	44	51	36
ENSG00000124635	H2BC11	95	69	81	79	75	70	67
ENSG00000124641	MED20	821	716	802	614	603	641	550
ENSG00000124657	OR2B6	7	5	4	3	6	7	3
ENSG00000124659	TBCC	585	548	569	424	506	527	364
ENSG00000124664	SPDEF	2095	1755	1816	1508	1503	1538	1293
ENSG00000124678	TCP11	1	0	0	0	1	0	0
ENSG00000124688	MAD2L1BP	715	596	596	446	548	592	404
ENSG00000124701	APOBEC2	4	5	3	4	3	5	1
ENSG00000124702	KLHDC3	1751	1600	1560	1312	1328	1391	1094
ENSG00000124713	GNMT	5	6	10	9	10	7	2
ENSG00000124721	DNAH8	1	0	0	0	0	0	0
ENSG00000124731	TREM1	0	0	1	0	0	0	0
ENSG00000124733	MEA1	1744	1554	1802	1396	1518	1450	1199
ENSG00000124743	KLHL31	70	49	75	35	23	45	34
ENSG00000124749	COL21A1	180	176	221	157	142	131	136
ENSG00000124762	CDKN1A	3610	3219	3601	2629	2910	2917	2370
ENSG00000124766	SOX4	6048	5245	6036	4551	4515	4602	3736
ENSG00000124767	GLO1	4752	4137	4863	3562	3756	4103	3306
ENSG00000124772	CPNE5	5	2	3	1	0	6	1
ENSG00000124782	RREB1	1639	1477	1809	1145	1330	1343	1129
ENSG00000124783	SSR1	5773	4954	6303	4205	4811	5018	4042
ENSG00000124784	RIOK1	791	650	768	539	643	623	488
ENSG00000124785	NRN1	62	34	40	36	45	30	23
ENSG00000124786	SLC35B3	613	554	509	463	442	540	407
ENSG00000124787	RPP40	475	343	364	342	324	365	251
ENSG00000124788	ATXN1	826	694	787	530	635	611	520
ENSG00000124789	NUP153	4069	3652	4040	2741	3432	3335	2914
ENSG00000124795	DEK	9901	8287	10453	7207	7964	8441	6857
ENSG00000124802	EEF1E1	1442	1225	1265	975	1070	1249	912
ENSG00000124813	RUNX2	1	15	16	16	10	9	10
ENSG00000124827	GCM2	1	3	0	0	0	1	1
ENSG00000124831	LRRFIP1	6049	5295	6064	4356	4811	5011	4008
ENSG00000124839	RAB17	6	7	2	2	1	0	0
ENSG00000124875	CXCL6	31	15	25	20	14	22	12
ENSG00000124882	EREG	2801	2527	2854	1852	2611	2464	1974
ENSG00000124920	MYRF	8420	6979	8067	5582	6403	6399	5392
ENSG00000124939	SCGB2A1	0	0	1	0	1	0	0
ENSG00000124942	AHNAK	19025	17736	22141	11977	14747	14317	12075
ENSG00000125037	EMC3	2540	2258	2418	1862	2092	2178	1756
ENSG00000125046	SSUH2	24	17	14	14	7	17	10
ENSG00000125084	WNT1	6	0	12	2	2	3	0
ENSG00000125089	SH3TC1	370	423	444	407	314	327	210
ENSG00000125107	CNOT1	11813	10509	12368	7921	9651	9823	8016
ENSG00000125124	BBS2	843	820	909	655	721	790	714
ENSG00000125148	MT2A	4191	3353	4544	3366	3138	3439	2773
ENSG00000125149	PHAF1	1159	1072	1169	832	980	989	821
ENSG00000125166	GOT2	10279	8792	10368	7686	8092	8868	6952
ENSG00000125170	DOK4	6563	5732	6832	4813	5026	5256	4252
ENSG00000125207	PIWIL1	0	0	0	1	0	2	0
ENSG00000125245	GPR18	0	0	0	0	0	1	0
ENSG00000125246	CLYBL	121	108	123	87	110	127	94
ENSG00000125247	TMTC4	851	694	914	609	696	760	591
ENSG00000125249	RAP2A	818	680	911	560	631	676	553
ENSG00000125255	SLC10A2	0	0	0	1	0	0	0
ENSG00000125257	ABCC4	3880	3337	3991	2760	3206	3327	2714
ENSG00000125266	EFNB2	47	61	99	66	99	58	73
ENSG00000125285	SOX21	198	193	196	138	191	165	138
ENSG00000125304	TM9SF2	6627	5772	6790	4902	5233	5631	4466
ENSG00000125319	HROB	582	516	579	411	495	482	419
ENSG00000125337	KIF25	14	0	12	7	10	8	5
ENSG00000125347	IRF1	1124	966	1050	757	865	941	692
ENSG00000125351	UPF3B	1625	1320	1635	1228	1268	1410	1120
ENSG00000125352	RNF113A	664	563	717	489	556	595	500
ENSG00000125354	SEPTIN6	744	698	826	580	596	600	490
ENSG00000125355	TMEM255A	4	5	5	2	2	5	1
ENSG00000125356	NDUFA1	2560	2388	3021	1953	2180	2329	1770
ENSG00000125375	DMAC2L	419	367	408	303	319	397	294
ENSG00000125378	BMP4	1815	1534	1605	1327	1358	1373	1147
ENSG00000125384	PTGER2	56	49	53	61	43	51	55
ENSG00000125386	FAM193A	1222	962	1148	751	938	955	735
ENSG00000125388	GRK4	65	56	81	52	49	57	38
ENSG00000125398	SOX9	3156	2543	3253	2271	2570	2651	2099
ENSG00000125409	TEKT3	0	4	4	4	0	1	1
ENSG00000125414	MYH2	1	0	0	0	0	0	0
ENSG00000125430	HS3ST3B1	276	232	207	169	182	182	185
ENSG00000125434	SLC25A35	1124	923	1022	752	834	797	693
ENSG00000125445	MRPS7	4245	3885	4347	3252	3557	3710	2828
ENSG00000125447	GGA3	1740	1545	1788	1268	1216	1338	1264
ENSG00000125449	ARMC7	1065	885	983	796	870	885	670
ENSG00000125450	NUP85	3437	3031	3514	2556	2881	3020	2250
ENSG00000125454	SLC25A19	611	539	610	452	504	562	408
ENSG00000125457	MIF4GD	1307	1115	1338	920	1045	1094	819
ENSG00000125458	NT5C	1534	1503	1612	1233	1274	1395	1035
ENSG00000125459	MSTO1	1883	1550	1720	1306	1406	1385	1069
ENSG00000125482	TTF1	1203	1049	1225	937	980	997	772
ENSG00000125484	GTF3C4	3474	2966	3602	2249	2797	2940	2448
ENSG00000125485	DDX31	1132	1064	1150	859	967	1055	857
ENSG00000125492	BARHL1	1	2	1	2	1	1	0
ENSG00000125503	PPP1R12C	3806	3450	4000	2949	3081	3121	2352
ENSG00000125505	MBOAT7	5616	4721	5770	4105	4443	4527	3558
ENSG00000125508	SRMS	2	11	4	8	7	3	3
ENSG00000125510	OPRL1	74	72	86	73	65	74	54
ENSG00000125520	SLC2A4RG	3013	2480	3607	2351	2721	2694	1839
ENSG00000125531	FNDC11	6	5	4	6	5	2	2
ENSG00000125534	PPDPF	3849	2931	3697	2972	3112	3414	2542
ENSG00000125538	IL1B	36	31	24	23	21	23	20
ENSG00000125551	PLGLB2	9	11	6	8	10	2	3
ENSG00000125571	IL37	0	2	1	1	1	1	0
ENSG00000125611	CHCHD5	725	666	722	567	554	568	464
ENSG00000125618	PAX8	67	63	75	67	57	56	54
ENSG00000125629	INSIG2	640	539	631	488	540	573	424
ENSG00000125630	POLR1B	1812	1504	1732	1217	1487	1605	1266
ENSG00000125633	CCDC93	1317	1224	1375	891	1071	1096	866
ENSG00000125637	PSD4	551	435	513	370	366	403	295
ENSG00000125648	SLC25A23	2353	1875	2403	1995	1922	1969	1521
ENSG00000125650	PSPN	141	97	120	102	94	120	92
ENSG00000125651	GTF2F1	4460	3774	4354	3208	3724	3731	3027
ENSG00000125652	ALKBH7	944	746	927	664	675	699	540
ENSG00000125656	CLPP	2037	1736	1946	1439	1638	1580	1211
ENSG00000125657	TNFSF9	843	723	927	740	719	765	637
ENSG00000125675	GRIA3	0	0	3	2	1	0	1
ENSG00000125676	THOC2	6009	5033	6158	4371	4664	4938	3779
ENSG00000125686	MED1	4356	3705	4240	2859	3449	3267	3016
ENSG00000125691	RPL23	21053	18653	17029	15424	15867	17270	14932
ENSG00000125703	ATG4C	517	450	541	420	399	513	374
ENSG00000125726	CD70	628	548	585	506	478	441	366
ENSG00000125730	C3	9455	7944	8771	6161	6432	6681	5518
ENSG00000125731	SH2D3A	737	620	734	501	498	577	430
ENSG00000125733	TRIP10	2782	2638	2868	2226	2045	2202	1753
ENSG00000125734	GPR108	1853	1740	1729	1360	1312	1458	1139
ENSG00000125735	TNFSF14	138	94	103	90	72	85	59
ENSG00000125740	FOSB	375	262	337	258	234	242	150
ENSG00000125741	OPA3	2746	2314	2618	1995	2188	2166	1784
ENSG00000125743	SNRPD2	8201	7144	7469	6018	6185	6870	5625
ENSG00000125744	RTN2	274	272	327	252	224	248	191
ENSG00000125746	EML2	1013	885	872	728	681	689	584
ENSG00000125753	VASP	5525	4772	5821	4034	4500	4583	3639
ENSG00000125755	SYMPK	7646	6820	7518	5967	6245	6189	4980
ENSG00000125772	GPCPD1	2537	2357	2851	1834	1976	2171	1724
ENSG00000125775	SDCBP2	19	7	12	12	13	10	6
ENSG00000125779	PANK2	1869	1662	1764	1340	1298	1408	1155
ENSG00000125780	TGM3	20	21	32	16	19	20	22
ENSG00000125787	GNRH2	6	9	3	4	0	1	2
ENSG00000125798	FOXA2	2704	2250	2901	2081	2315	2434	1902
ENSG00000125812	GZF1	1339	1111	1363	896	1052	1083	952
ENSG00000125814	NAPB	489	392	513	345	387	441	323
ENSG00000125816	NKX2-4	1	1	0	0	2	0	0
ENSG00000125817	CENPB	10107	8994	10393	7784	8442	8668	6794
ENSG00000125818	PSMF1	7023	5818	6481	5036	5404	5613	4568
ENSG00000125820	NKX2-2	0	0	0	0	0	1	0
ENSG00000125821	DTD1	1328	1291	1508	1197	1054	1090	881
ENSG00000125826	RBCK1	3674	3326	4086	2982	3280	3470	2613
ENSG00000125827	TMX4	2431	2227	2405	1798	2201	2093	1761
ENSG00000125834	STK35	2243	2028	2313	1620	1823	1940	1527
ENSG00000125835	SNRPB	21062	18555	19525	15187	16631	16971	13624
ENSG00000125841	NRSN2	3447	2957	3378	2699	2640	2875	2257
ENSG00000125843	AP5S1	1370	1208	1422	979	1214	1197	986
ENSG00000125844	RRBP1	13905	12449	13854	10012	11020	11047	8928
ENSG00000125845	BMP2	60	70	76	57	62	64	54
ENSG00000125846	ZNF133	518	489	546	411	406	377	325
ENSG00000125848	FLRT3	2209	1979	2264	1625	1738	1879	1520
ENSG00000125850	OVOL2	22	15	17	15	13	17	19
ENSG00000125851	PCSK2	0	0	0	0	0	1	0
ENSG00000125863	MKKS	2016	1653	1850	1381	1686	1838	1427
ENSG00000125864	BFSP1	355	314	347	294	303	299	218
ENSG00000125868	DSTN	22667	19253	23933	17253	18497	19868	15256
ENSG00000125869	LAMP5	3	5	3	3	1	1	3
ENSG00000125870	SNRPB2	3978	3314	3758	2957	3185	3483	2546
ENSG00000125871	MGME1	2233	1978	2163	1526	1867	1969	1562
ENSG00000125872	LRRN4	2	2	9	0	2	0	4
ENSG00000125875	TBC1D20	2434	2093	2023	1774	1725	1853	1494
ENSG00000125877	ITPA	2390	2149	2500	1800	2061	2076	1595
ENSG00000125878	TCF15	1	0	0	0	0	0	1
ENSG00000125885	MCM8	4434	3651	4693	3146	3527	3709	3013
ENSG00000125895	TMEM74B	168	148	173	141	120	105	90
ENSG00000125898	FAM110A	466	402	440	378	361	341	304
ENSG00000125901	MRPS26	3247	2837	3321	2476	2694	2785	2114
ENSG00000125910	S1PR4	17	8	24	20	9	14	7
ENSG00000125912	NCLN	5377	4646	5363	3911	4382	4382	3480
ENSG00000125931	CITED1	9	11	13	9	7	5	4
ENSG00000125944	HNRNPR	11173	9993	11756	8074	9672	9976	8060
ENSG00000125945	ZNF436	474	405	501	301	345	380	316
ENSG00000125952	MAX	2051	1765	1965	1454	1608	1682	1398
ENSG00000125954	CHURC1-FNTB	2	22	23	0	23	21	3
ENSG00000125962	ARMCX5	582	503	566	419	452	522	414
ENSG00000125966	MMP24	2967	2634	3066	2294	2289	2380	1884
ENSG00000125967	NECAB3	513	410	492	444	387	387	316
ENSG00000125968	ID1	18901	16091	17227	13198	14340	14603	11802
ENSG00000125970	RALY	7054	6109	6983	5358	5763	6120	4847
ENSG00000125971	DYNLRB1	3541	2948	2819	2458	2641	2710	2302
ENSG00000125975	C20orf173	0	0	0	0	0	0	1
ENSG00000125977	EIF2S2	8928	7650	9161	6937	7851	8204	6354
ENSG00000125991	ERGIC3	6977	6229	6767	5428	5494	5816	4524
ENSG00000125995	ROMO1	1675	1352	1722	1221	1277	1363	1081
ENSG00000125998	FAM83C	0	0	0	0	0	1	1
ENSG00000125999	BPIFB1	113	70	99	70	69	79	53
ENSG00000126001	CEP250	2339	2052	2579	1821	1925	1888	1568
ENSG00000126003	PLAGL2	1279	1101	1280	822	995	1034	867
ENSG00000126005	MMP24OS	1498	1223	1591	1158	1236	1326	1020
ENSG00000126010	GRPR	2	1	1	0	1	2	1
ENSG00000126012	KDM5C	7068	6304	7334	4992	5807	5668	4580
ENSG00000126016	AMOT	8	6	16	6	5	13	8
ENSG00000126062	TMEM115	1892	1688	2071	1444	1612	1605	1326
ENSG00000126067	PSMB2	5110	4348	5102	3901	4111	4238	3498
ENSG00000126070	AGO3	797	703	804	569	576	596	513
ENSG00000126088	UROD	1135	956	1158	785	877	852	682
ENSG00000126091	ST3GAL3	143	173	190	168	146	139	96
ENSG00000126106	TMEM53	434	382	362	330	340	352	277
ENSG00000126107	HECTD3	1580	1332	1700	1177	1314	1266	1050
ENSG00000126214	KLC1	3667	3351	3633	2428	2824	2947	2513
ENSG00000126215	XRCC3	1881	1700	2107	1392	1538	1592	1302
ENSG00000126216	TUBGCP3	1533	1290	1509	979	1242	1235	1008
ENSG00000126217	MCF2L	201	195	216	134	193	191	146
ENSG00000126218	F10	1	3	5	5	2	2	5
ENSG00000126226	PCID2	1076	933	1075	740	921	926	733
ENSG00000126231	PROZ	9	7	12	6	8	12	9
ENSG00000126243	LRFN3	1653	1371	1848	1348	1416	1409	1157
ENSG00000126246	IGFLR1	292	199	319	206	212	256	157
ENSG00000126247	CAPNS1	22585	18839	21021	17353	18260	18354	14344
ENSG00000126249	PDCD2L	958	813	971	696	852	865	682
ENSG00000126251	GPR42	1	0	0	0	0	0	0
ENSG00000126254	RBM42	9981	8719	9807	7614	7947	8087	6416
ENSG00000126259	KIRREL2	89	80	81	67	42	56	36
ENSG00000126261	UBA2	11198	9674	11360	8117	9480	9716	8062
ENSG00000126262	FFAR2	9	18	17	7	14	12	7
ENSG00000126264	HCST	1	3	2	0	2	2	0
ENSG00000126266	FFAR1	1	2	1	0	0	0	0
ENSG00000126267	COX6B1	9134	7928	9155	6939	7147	8160	6426
ENSG00000126337	KRT36	1	1	0	0	0	2	0
ENSG00000126351	THRA	4853	4386	4555	3517	3616	3556	3031
ENSG00000126353	CCR7	128	100	101	80	65	95	69
ENSG00000126368	NR1D1	520	411	540	374	416	464	322
ENSG00000126391	FRMD8	1739	1554	1874	1254	1394	1535	1217
ENSG00000126432	PRDX5	7480	6846	7365	5857	5954	6045	4793
ENSG00000126453	BCL2L12	1674	1471	1832	1322	1383	1467	1139
ENSG00000126456	IRF3	3273	2987	3229	2426	2552	2688	2054
