direction,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,y
repressed,GO:0060348,bone development,69/4077,175/14222,0.00133661964336167,0.02371350441792496,0.01957649146102815,FOXN3/FOXC1/FGFR3/IFT80/MEF2C/GNAS/PLS3/XYLT1/CCN4/MEGF8/ENG/COL1A1/TRPV4/SH2B3/SPARC/P3H1/TGFB3/TWIST1/INSIG2/POR/LRRC17/CHSY1/ABI1/TFAP2A/SULF1/MMP13/IFT172/NAB1/PRPSAP2/TP53/DYM/CARM1/CSGALNACT1/MIGA2/SERPINH1/MMP16/MMP14/SLC38A10/STC1/NPR2/LRP5/DHRS3/MSX1/NPPC/TGFBR2/PLXNB1/POC1A/FREM1/INPPL1/FBN1/DCHS1/VKORC1/RPL13/LTBP3/THBS3/PTGER4/RARG/FAM20C/RFLNA/BGN/HOXB4/RFLNB/AMER1/SEMA4D/RYR1/SULF2/SRC/PAPSS2/BMPR2,69,149
repressed,GO:0001952,regulation of cell-matrix adhesion,46/4077,108/14222,0.00132192360466193,0.02358280329741105,0.01946859220984227,VCL/PIK3CB/PRKCZ/MAP4K4/ABL1/NRP1/FERMT1/SFRP1/GFUS/DUSP22/VEGFA/BCL6/EPB41L5/PTK2B/HOXA7/LRP1/RRAS/NINJ1/ROCK2/THBS1/IQGAP1/MINK1/PHLDB2/CASK/CDKN2A/PTPRJ/MMP14/DISC1/DLC1/TSC1/ILK/SMAD3/PTK2/SEMA3E/DAG1/JUP/RCC2/ACTG1/CSF1/NF2/NF1/SRC/S100A10/DDR1/EMP2/FMN1,46,150
repressed,GO:0002573,myeloid leukocyte differentiation,67/4077,169/14222,0.00131834973433246,0.02358280329741105,0.01946859220984227,FARP2/CD74/GAB2/SBNO2/MEF2C/EIF2AK1/SNX10/GNAS/TESC/EFNA2/THOC5/MYH9/DHRS2/RASSF2/SFRP1/CCN4/RELB/TGFB1/GATA3/SH3PXD2A/CD81/TCIRG1/LTBR/VEGFA/ID2/PRXL2A/HOXA7/INHA/LRRC17/ZBTB46/PIAS3/PPARG/IREB2/TLR4/RIPK1/LEF1/TNFRSF11A/APP/PARP1/LBR/UBASH3B/PRKCA/CD109/TGFBR2/IFI16/F2RL1/FBN1/CTNNB1/RBPJ/FASN/OSCAR/PIK3CD/CEBPB/ESRRA/TRIB1/FAM20C/CTNNBIP1/GATA2/FES/CSF1/HLA-DRB1/NF1/SRC/L3MBTL3/NME1/NME2/CEBPA,67,151
repressed,GO:1901136,carbohydrate derivative catabolic process,67/4077,169/14222,0.00131834973433246,0.02358280329741105,0.01946859220984227,DCN/DERA/CD44/GALC/GPC1/PDE4A/HYAL2/GBA2/PDE8A/ACAT1/UNG/GPC4/OVGP1/EDEM2/AHCY/CEMIP/TGFB1/GSK3A/NAGLU/PDE8B/CSPG5/EDEM3/FBXO2/FBXO6/APOBEC2/NT5C/APOBEC3F/MGAT1/FBXO44/CTSL/NT5E/GNS/GALNS/HSPG2/GPD1L/NEIL2/ACAN/PDE9A/FBXO27/SDC3/STT3B/ADAMTS9/PRKCD/HGSNAT/HPRT1/GLB1/CSPG4/FUCA1/SGSH/BGN/PDE4B/CHP1/AGRN/DPYD/PRELP/ADA/ENTPD4/PSAP/NAGA/PDE7A/NT5M/GPC2/APOBEC3G/APOBEC3D/APOBEC3C/NUDT3/NUDT18,67,152
repressed,GO:0090066,regulation of anatomical structure size,160/4077,455/14222,0.00130174581560525,0.02343142468089462,0.01934362281934695,KDM1A/BAIAP2L1/TBXA2R/CDKL5/SEMA3G/PIK3C2A/SEMA3B/RUFY3/CPS1/RTN4R/CAPG/FOXC1/NCKAP1/ARFGEF1/GBA2/NCK2/SEMA3A/SEMA3C/MAP2/CARMIL1/ULK2/SSH1/CTTN/ADD1/ARHGAP28/ARHGAP4/PLEKHG2/NRCAM/DPYSL2/ABL1/NRP1/SH3BP1/TRIOBP/ADNP/COTL1/RAB11A/KCNN4/PTPRS/MEGF8/PLOD3/LIMK1/WNT3/ASIC2/SLC9A3R1/TRPV4/PPARD/VEGFA/SLC12A7/DBN1/WNT5A/TTL/ACTR3/FN1/ECE1/PTK2B/LRP1/PREX1/BBS2/MKKS/CDC42EP1/BAIAP2L2/DOCK4/TMOD2/SNX9/ARPC1B/TRPM4/PLXNA3/PEX11B/ARFIP2/WASF3/VAV3/ROCK2/EPHA7/KCNMB4/VILL/DBNL/BIN1/TMOD1/FCHSD2/ABI2/SEMA7A/AP1AR/AKT1/WDTC1/CRABP2/SEMA6C/ARF1/GRIP2/GOLGA4/SLIT2/IQGAP2/SLC12A9/GSN/ADD3/PAK1/TWF1/FER/EPS8/TMEM123/SEMA3D/ZFYVE27/DEPTOR/TMSB15B/SNF8/CARMIL2/ARHGAP35/VAV2/AP2M1/DISC1/CDC42EP3/NPPC/LMOD1/UCN/PRKCD/F2RL1/CDK5/WASHC5/TSC1/ILK/NDEL1/CDC42EP5/SEMA6B/SERPINF2/MLST8/SEMA4C/SIN3A/SEMA3E/ADORA2B/LPAR3/CORO1B/RARG/SSH3/SPTBN2/ADCY6/BAIAP2/FLII/CDC42EP4/MYADM/F2R/KIRREL1/IQGAP3/SEMA4B/SEMA4D/EVL/SVIL/SPTAN1/MYO1C/FCHSD1/KEL/L1CAM/BMPR2/TMSB4X/PLXNA4/ARPC4/ARPC1A/ARPIN/FMN1/SHANK3/GJA5/CYFIP1,160,153
repressed,GO:0046486,glycerolipid metabolic process,132/4077,367/14222,0.0012753420313667,0.02302509397170157,0.01900817979419632,PIK3C2A/OSBPL5/CPS1/NR1H3/AGPAT4/PNPLA6/PI4K2B/INPP4A/PIK3CB/PIGV/DGAT2/MTMR1/ACSL4/IP6K2/HDHD5/SLC44A1/SCARB1/MGLL/PLD1/DGKD/PIK3C3/LIPE/EFR3B/CPNE3/DDHD2/PIGS/LPCAT2/PITPNM2/SBF1/CHKB/PDGFB/MTMR3/PNPLA3/PCK2/ABHD12/CDS2/LPIN2/PLA2G15/LMF1/PLEKHA4/PIK3R2/PLEKHA8/PLEKHA1/MTMR4/CPT1A/PITPNM1/CHPT1/LPCAT3/FIG4/PDGFRB/PIKFYVE/PRDX6/PIGZ/CAT/FABP3/PIK3CA/OCRL/MBOAT7/INSIG2/C3/ABHD8/PLD2/SLC44A2/LDLR/SLC27A1/EFR3A/LPIN3/PEMT/PIK3C2B/PLAAT4/DAGLA/AGAP2/ENPP2/ITPKA/PLCE1/GPAT3/PCTP/IMPA2/ARF1/MBOAT2/ETNK2/OSBPL10/DGKQ/INPP5E/DGKZ/ATM/MTMR12/INPP1/GPD1L/LPCAT1/GDPD1/DBI/AGPAT3/ACP6/CAPN2/CDS1/PTPN13/ABHD6/MTMR14/SERINC5/STOML2/INPPL1/PIP4K2C/MTMR10/PIP5KL1/SERINC2/AGPAT2/SOCS6/PIK3CD/MBOAT1/PIGG/LPCAT4/PLAAT3/TMEM86B/SOCS3/DGAT1/INPP5J/PIGP/PCYT2/PIP5K1C/AGMO/PLSCR3/PDGFA/INPP5F/INPP5B/AGPAT1/CPNE1/ANG/PLIN5/STARD10/PHB2/PIP4K2B,132,154
repressed,GO:0038084,vascular endothelial growth factor signaling pathway,19/4077,35/14222,0.00127404034916465,0.02302509397170157,0.01900817979419632,DCN/ADGRA2/FOXC1/NRP1/FLT1/PRKD2/VEGFA/PDGFRB/NRP2/PGF/SPRY2/DAB2IP/VEGFC/XDH/ROBO1/VEGFB/CCBE1/PTP4A3/MYO1C,19,155
repressed,GO:0014003,oligodendrocyte development,21/4077,40/14222,0.00127208754197431,0.02302509397170157,0.01900817979419632,CD9/GSTP1/SOX10/HDAC10/ERCC2/ABCA2/CNTNAP1/ID2/PLP1/MYRF/NKX2-2/WASF3/GSN/PRDM8/B4GALT5/NCSTN/HDAC11/ID4/SOX11/MED12/ZNF488,21,156
repressed,GO:1903053,regulation of extracellular matrix organization,21/4077,40/14222,0.00127208754197431,0.02302509397170157,0.01900817979419632,CFLAR/TNFRSF1B/TNFRSF1A/FSCN1/ABL1/CHADL/TGFB1/AEBP1/RIC1/LRP1/COLGALT1/EMILIN1/PHLDB2/NOTCH1/CARMIL2/FGFR4/DDR2/MELTF/SMAD3/DAG1/DDR1,21,157
repressed,GO:0043506,regulation of JUN kinase activity,35/4077,77/14222,0.00124343998120212,0.02272207041637438,0.01875802115299317,MAP3K9/MAP4K5/MAP2K4/MAP2K7/GSTP1/MAP3K4/BIRC7/RIPK2/SFRP1/SASH1/WNT5A/PTK2B/MAPK8IP1/PKN1/TRAF2/MAP3K10/MDFIC/MAP3K7/DBNL/DAB2IP/RIPK1/MAP3K12/TNFRSF11A/MAP3K6/MAP3K21/PAK1/PDCD4/TIAM1/TAOK1/VANGL2/MAP4K2/MAP3K11/FZD4/FZD8/MAP3K5,35,158
repressed,GO:0051235,maintenance of location,101/4077,271/14222,0.00123533330170973,0.02264275551792359,0.01869254338113417,IBTK/PKD1/NR1H3/HSPA5/VPS13D/CYBA/DGAT2/ASPM/BCL3/PRKACA/TMEM38A/SCARB1/ACACB/CHERP/SLC8B1/ABL1/SUN2/TSPO/NTSR1/CDS2/CEMIP/SLC30A4/TRPA1/SQLE/PLIN3/KDELR1/ARHGAP21/PPARD/MDFI/DBN1/SLC30A3/PKD2/FKBP1B/PTK2B/GPSM2/ITPR2/ATP7B/PLCG1/IL1B/INSIG2/SLC25A23/ALKBH7/C3/VPS13C/PPARG/DZIP1/HILPDA/B4GALNT1/OS9/DYSF/ITGAV/AKT1/CALM2/TRPC1/CAMK2D/ANK2/NFKBIE/PLIN2/GSN/ITPR1/TWF1/UBASH3B/TTC39B/HK1/TMSB15B/PINK1/MORC3/HK2/CALM3/ABCG1/TONSL/TPCN2/SELENON/CDS1/STARD4/SUN1/CDK5/ABCA1/FBN1/HSP90B1/FTH1/LETM1/GAA/STAT5B/NRIP1/F2R/DGAT1/RASA3/TPCN1/PPARA/RYR1/HTT/ENPP1/SREBF2/TMSB4X/GSTM2/ARL2/PLIN5/POLR2M/ITGB3/IKBKE,101,159
repressed,GO:0003176,aortic valve development,17/4077,30/14222,0.00120954918384276,0.02223795013230179,0.01835835957450064,SNAI2/TNFRSF1B/TNFRSF1A/TGFB1/GATA3/TWIST1/NFATC1/ROCK2/HEY2/SMAD6/EMILIN1/SLIT2/NOTCH1/RBPJ/EFNA1/ROBO1/BMPR2,17,160
repressed,GO:0014855,striated muscle cell proliferation,28/4077,58/14222,0.00120354445488868,0.02219542718647482,0.01832325510106607,CFLAR/JARID2/FOXC1/FGFR1/MEF2C/TGFB2/NDRG4/TGFBR1/BMPR1A/PPARD/TBX2/CCNB1/HEY2/RIPK1/YAP1/RBP4/VGLL4/NOTCH1/SAV1/PAXBP1/TGFBR2/RBPJ/STAT3/SIX5/NKX2-5/MAPK11/RXRA/ARID2,28,161
repressed,GO:0033627,cell adhesion mediated by integrin,28/4077,58/14222,0.00120354445488868,0.02219542718647482,0.01832325510106607,SNAI2/WNK1/ITGB5/TESC/TGFB2/CRKL/FERMT1/PIEZO1/ITGB8/ITGA4/PODXL/ITGB4/ITGA11/ITGAV/ITGB7/ITGB1/ADAM17/ITGA5/PLPP3/JAM3/FBN1/ADAM9/EFNA1/PTK2/RAC3/MUC1/ADA/ITGB3,28,162
repressed,GO:0046847,filopodium assembly,28/4077,58/14222,0.00120354445488868,0.02219542718647482,0.01832325510106607,ARHGAP44/FSCN1/ITGA6/NRP1/PALM/ZMYND8/FMR1/FGD1/TGFBR1/PPP1R9B/RIPOR2/DPYSL3/TGFB3/RHOQ/RAB17/FXR2/ARHGEF4/MIEN1/MYO10/TENM2/DOCK11/PRKCD/ARAP1/ESPN/AGRN/DNM3/SRGAP2/S1PR2,28,163
repressed,GO:1901607,alpha-amino acid biosynthetic process,28/4077,58/14222,0.00120354445488868,0.02219542718647482,0.01832325510106607,AASS/CPS1/ATP2B4/ALDH18A1/OAT/ASNS/SEPHS1/PHGDH/ILVBL/BCAT2/PLOD3/CTH/GOT2/ASL/ASS1/PSAT1/GLUL/GLUD1/AASDHPPT/PLOD2/CBS/SERINC5/SHMT1/MTHFR/SEPHS2/ADI1/GLUD2/CBSL,28,164
repressed,GO:0150063,visual system development,118/4077,323/14222,0.00119210438548297,0.02219542718647482,0.01832325510106607,SOX8/TFAP2B/VIM/FOXC1/ATP2B4/CDON/HIPK2/SMARCD3/XRN2/KDM2B/TGFB2/NRP1/BMP7/CHRDL1/FLT1/FZR1/MEIS3/FKBP8/SIPA1L3/TGFBR1/GATA3/NAGLU/TCIRG1/WNT5B/CDKN1B/VEGFA/MAN2A1/PDGFRB/WNT5A/ACVR2B/EFEMP1/WNT6/VAX2/MFN2/MFAP2/ATF6/TGIF2/TBX2/TWIST1/OBSL1/C3/BFSP1/ATF4/TWSG1/NRL/COL5A1/RAB11FIP4/NINJ1/NPHP4/SERPINF1/MYH10/MEIS2/AGTPBP1/GDF11/SPRY2/TMOD1/TFAP2A/FOXF2/MYO7A/STRA6/BCAR3/IFT172/RBP4/ABI2/CYP1A1/NKD1/WNT9A/COL8A1/MYH15/SDK1/NTRK2/ZEB1/FREM2/THRB/LPCAT1/ARHGAP35/RDH13/LRP5/TGFBR2/PRKCI/ZNF513/SPRY1/TENT2/SALL2/FBN1/TUB/SMAD3/PBX3/RRM1/CTNNB1/STAT3/CLIC4/COL8A2/LAMB2/RARG/FZD4/SOX11/SIX5/MAF/SOX2/ALDH1A3/SLITRK6/PBX1/RXRA/NF2/COL4A1/IFT140/LCTL/SPRED3/TDRD7/NF1/OPA1/RORB/BMPR2/COL5A2/PBX2/HMGN1/LHX1,118,165
repressed,GO:0090179,planar cell polarity pathway involved in neural tube closure,9/4077,12/14222,0.00117383886930788,0.02198479527189712,0.01814936963038746,CELSR1/SFRP1/DVL1/PTK7/NPHP3/WNT5A/FZD1/VANGL2/FZD2,9,166
repressed,GO:1902287,semaphorin-plexin signaling pathway involved in axon guidance,9/4077,12/14222,0.00117383886930788,0.02198479527189712,0.01814936963038746,PLXND1/SEMA3A/NRP1/PLXNA1/PLXNA3/PLXNC1/PLXNB1/PLXNB3/PLXNA4,9,167
repressed,GO:0010595,positive regulation of endothelial cell migration,43/4077,99/14222,0.00116904838491493,0.02198479527189712,0.01814936963038746,PIK3C2A/ADGRA2/GRN/HDAC7/SCARB1/FGFR1/ABL1/NRP1/PDGFB/CD40/GFUS/GPI/PRKD2/TGFB1/GATA3/SASH1/VEGFA/SPARC/WNT5A/NRP2/PTK2B/PLCG1/RRAS/STAT5A/ROCK2/ANXA1/P2RX4/FGFBP1/THBS1/AKT1/VEGFC/ADAM17/ATP5F1A/PRKCA/EMC10/PLPP3/AMOTL1/ATOH8/GATA2/CCBE1/BMPR2/TMSB4X/ITGB3,43,168
repressed,GO:0043122,regulation of I-kappaB kinase/NF-kappaB signaling,87/4077,228/14222,0.0011548618631528,0.02183342616753033,0.01802440809257021,TSPAN6/CFLAR/MAP3K14/UFL1/CD74/TAB2/TRAF1/TRAF3IP2/TNFRSF1A/RORA/ALPK1/GSTP1/MAVS/TMEM101/RNF31/ABL1/LGALS1/CD40/PIM2/TRADD/RIPK2/IKBKB/CARD8/NOD1/LTBR/WNT5A/STAT1/TRIM62/CTH/TRIM25/TRIM6/OPTN/UNC5CL/IL1B/IRF3/TRAF2/TICAM1/TNFRSF19/SLC44A2/BST2/TRAF3/CC2D1A/TRIM5/ANKRD17/MAP3K7/TANK/DAB2IP/TLR4/RIPK1/MAPKBP1/SECTM1/AKT1/SLC20A1/TNIP1/MTDH/TAB3/PINK1/S100B/INAVA/F2RL1/CARD19/GPRC5B/CTNNB1/TNIP2/CANT1/CXXC5/PLEKHG5/MALT1/DHX36/ZDHHC13/PER1/F2R/ZDHHC17/CARD9/LITAF/S100A13/HLA-DRB1/S100A4/TLE1/IRAK4/SIRPA/MIER1/CARD11/TGM2/CPNE1/TRIM34/IKBKE,87,169
repressed,GO:0008652,cellular amino acid biosynthetic process,34/4077,74/14222,0.00115200990759467,0.02183342616753033,0.01802440809257021,AASS/CPS1/ATP2B4/ALDH18A1/OAT/ASNS/SLC1A3/SEPHS1/PHGDH/ILVBL/BCAT2/PLOD3/CTH/GOT2/ASL/ASS1/PSAT1/GLUL/GLUD1/AASDHPPT/PLOD2/CBS/SERINC5/GPT2/SHMT1/MTHFR/RIMKLA/SEPHS2/ADI1/GLUD2/ABAT/NAT8L/DPYD/CBSL,34,170
repressed,GO:0046580,negative regulation of Ras protein signal transduction,25/4077,50/14222,0.00115175157923961,0.02183342616753033,0.01802440809257021,ITGA3/ARHGAP44/TIMP2/TGFB2/LZTR1/RASA4/RAPGEF1/RIPOR2/BCL6/MFN2/STAMBP/SPRY2/DAB2IP/ARHGAP24/ITGB1/ARHGAP35/SPRY1/DLC1/HEG1/TNK1/RASA3/SPRY4/NF1/SYNGAP1/STMN3,25,171
repressed,GO:0044057,regulation of system process,168/4077,479/14222,0.00114065196556142,0.02177015751414377,0.01797217716832789,HSPB6/TBXA2R/GTF2IRD1/JARID2/EHD3/RNF10/NR1H3/TNFRSF1B/DSG2/CYBA/ATP2B4/TNFRSF1A/CACNB1/PRKCZ/HDAC4/GAL/LMCD1/PRKACA/TMEM38A/ATP2A3/MGLL/ENO1/SEMA3A/PPP1R12B/FGFR1/RIMS1/SSH1/CTTN/GNAO1/GNAS/SNX5/FXYD3/RAB11FIP3/TGFB2/KCNK6/SOX10/PDGFB/DICER1/ZMYND8/NTSR1/MYL9/SNTA1/SMAD7/KCND1/FMR1/CORO2B/DMPK/TNNT1/CACNG7/SCN1B/GSK3A/STX1A/NPTX2/SLC1A1/DVL1/MTMR4/ASIC2/SLC9A3R1/LPCAT3/BVES/FIG4/NUP155/SLC4A3/KCNIP3/ASB3/IGFBP5/EPAS1/ERRFI1/OPRD1/ECE1/SGK1/FOXO3/FKBP1B/PTK2B/TBX2/ITPR2/KCNJ2/INHA/MYRF/OPRL1/IL1B/THRA/WNK4/DOCK4/ATP1B2/CACNG6/TRPM4/DLG4/WASF3/ROCK2/DSC2/P2RX4/HEY2/KCNMB4/KCNK1/BIN1/CDK9/FXYD6/PLCE1/APP/AKT1/ATP1B1/PARP1/CALM2/TRPC1/CAMK2D/ANK2/TNFRSF21/NOTCH1/CAMK2G/PAK1/ITPR1/THRB/GPD1L/PRKCA/JAM2/RAB11FIP1/RNF207/STC1/NPR2/CALM3/TFF2/PDE9A/G6PD/S100B/PTGER1/NPPC/ATP1A1/UCN/HAND2/F2RL1/SMAD3/PBX3/CACNB3/AHCYL1/PTK2/NLGN2/ADORA2B/GAA/GRK2/DAG1/JUP/CNIH2/BAIAP2/F2R/ABAT/NKX2-5/GAS6/SCN5A/PDE4B/PPARA/RYR1/ADA/SRC/ASPH/STK39/UNC13B/NOS1AP/BMPR2/GSTM2/EMP2/MYL5/NPTXR/FXYD7/SHANK3/GJA5/ZNF488/S1PR2,168,172
repressed,GO:0003093,regulation of glomerular filtration,8/4077,10/14222,0.00113681248254399,0.02176597657660667,0.01796872562921533,CYBA/PDGFB/CORO2B/F2RL1/F2R/GAS6/EMP2/GJA5,8,173
repressed,GO:0003183,mitral valve morphogenesis,8/4077,10/14222,0.00113681248254399,0.02176597657660667,0.01796872562921533,BMPR1A/TWIST1/SOX4/SMAD6/NOTCH1/DCHS1/EFNA1/BMPR2,8,174
repressed,GO:0003207,cardiac chamber formation,8/4077,10/14222,0.00113681248254399,0.02176597657660667,0.01796872562921533,MEF2C/SMARCD3/TBX2/SOX4/NOTCH1/HAND2/SOX11/NKX2-5,8,175
repressed,GO:0034350,regulation of glial cell apoptotic process,8/4077,10/14222,0.00113681248254399,0.02176597657660667,0.01796872562921533,CCL2/TRAF2/AKAP12/PRKCA/PRKCI/PRKCD/CDK5/GAS6,8,176
repressed,GO:0060600,dichotomous subdivision of an epithelial terminal unit,8/4077,10/14222,0.00113681248254399,0.02176597657660667,0.01796872562921533,PLXND1/SEMA3A/SEMA3C/CELSR1/NRP1/AREG/PLXNA1/VANGL2,8,177
repressed,GO:1903975,regulation of glial cell migration,8/4077,10/14222,0.00113681248254399,0.02176597657660667,0.01796872562921533,CRKL/LRP1/ATP1B2/P2RX4/TIAM1/BMERB1/IDH2/CSF1,8,178
repressed,GO:0072350,tricarboxylic acid metabolic process,10/4077,14/14222,0.00112225782348592,0.02176597657660667,0.01796872562921533,IDH3G/ACO2/IDH3B/ACO1/ASS1/ACLY/IREB2/IDH1/GLUD1/IDH2,10,179
repressed,GO:0090177,establishment of planar polarity involved in neural tube closure,10/4077,14/14222,0.00112225782348592,0.02176597657660667,0.01796872562921533,CELSR1/SFRP1/DVL1/PTK7/NPHP3/WNT5A/FZD1/VANGL2/CTHRC1/FZD2,10,180
repressed,GO:0120032,regulation of plasma membrane bounded cell projection assembly,67/4077,168/14222,0.00109907311931443,0.02159355422653058,0.0178263837549623,ARHGAP44/MARK4/CDKL5/FUZ/IFT88/MAP4/SDCCAG8/SYNE2/NCKAP1/HDAC4/FSCN1/PLD1/RAP1GAP/NRP1/PALM/ZMYND8/FMR1/TGFBR1/TBC1D30/RIPOR2/DPYSL3/ACTR3/WRAP73/TGFB3/RHOQ/RAB17/CDC42EP1/RAC2/PODXL/FXR2/DZIP1/PLCE1/ARHGAP24/TCHP/MIEN1/EVI5L/SLIT2/ADAMTS16/MYO10/TENM2/TBC1D7/DOCK11/TWF1/FER/EPS8/CARMIL2/ARHGAP35/CDC42EP3/PRKCD/F2RL1/ATMIN/NDEL1/CDC42EP5/EPS8L2/RABEP2/RCC2/CDC42EP4/SEPTIN9/ARAP1/ESPN/IFT140/AGRN/EVL/HTT/DNM3/PLXNB3/CYFIP1,67,181
repressed,GO:0014909,smooth muscle cell migration,30/4077,63/14222,0.00108243655393193,0.02133642151553708,0.01761410992852144,HDAC4/MEF2C/SSH1/GSTP1/NRP1/PDGFB/NDRG4/CCN4/BMPR1A/MDK/PPARD/PDGFRB/PLXNA1/IGFBP5/DOCK7/LRP1/DOCK4/IQGAP1/SLIT2/IGFBP3/PAK1/TERT/ILK/CORO1B/TRIB1/FOXO4/SRC/PDGFA/DDR1/ITGB3,30,182
repressed,GO:0003281,ventricular septum development,33/4077,71/14222,0.00105919770972827,0.02094702839107366,0.01729264958922721,AP2B1/TGFB2/SALL4/SMAD7/NPRL3/TGFBR1/GATA3/PTK7/WNT5A/ID2/SOX4/FGFRL1/TBX3/HEY2/SMAD6/STRA6/LMO4/SLIT2/NOTCH1/SAV1/FZD1/VANGL2/TGFBR2/RBPJ/ROBO1/HEG1/SOX11/FZD2/NKX2-5/CPLANE1/MDM4/BMPR2/GJA5,33,183
repressed,GO:0050808,synapse organization,137/4077,381/14222,0.00105669586381011,0.02094702839107366,0.01729264958922721,PLXND1/ARHGAP33/ITGA3/ARHGAP44/CDKL5/TNC/NGEF/CACNB1/ADGRL1/GPC4/MEF2C/DLG3/SSH1/CTTN/DNM1L/LZTS3/NRCAM/HDAC6/ABL1/NRP1/PALM/CRKL/NFATC4/ZMYND8/ADNP/EEF2K/NDRG1/DMPK/PTPRS/RAB3A/DVL1/ASIC2/PPFIBP1/PCDHB2/SPARC/PCDHB5/PCDHB6/DBN1/WNT5A/TANC1/NRP2/ADGRB2/OBSL1/STAU1/RAB17/C3/FLRT3/LRFN3/ZC4H2/LRFN1/ARHGAP22/ABHD17A/UNC13A/C1QL1/LRRC4B/PPFIA1/DLG4/WASF3/MYH10/EPHA7/DOCK10/DBNL/ABHD17C/DAB2IP/ITPKA/ADAM10/ABI2/SEPTIN11/ERBB2/APP/PTPRF/ARF1/PPFIA4/TPBG/SDK1/ARHGAP39/NTRK2/ADGRL3/DLG5/FARP1/CAST/ADGRF1/RAB39B/TIAM1/LRP8/FZD1/KALRN/DISC1/PLXNB1/CDK5/LRFN5/TSC1/CACNB3/TUBA1A/CTNNB1/SETD5/GDNF/EFNA1/PTK2/NLGN2/SEMA3E/TANC2/INSR/CLSTN1/LAMB2/DAG1/SPTBN2/DHX36/CTBP2/BAIAP2/PPFIA3/F2R/EPHB3/ACTG1/SLITRK6/COL4A1/SEMA4D/AGRN/FZD9/NTNG2/SYNGAP1/SIPA1L1/DNM3/UNC13B/OPA1/L1CAM/NOS1AP/ITSN1/PCDHGC3/PCDHGC5/PCDHGC4/ETV5/SHANK3/LRRC24/PCDHB16/GRIN2B/CYFIP1,137,184
repressed,GO:0061620,glycolytic process through glucose-6-phosphate,15/4077,25/14222,0.00105399881229007,0.02094702839107366,0.01729264958922721,PFKP/PKM/ENO1/PGK1/GPI/GALK1/ALDOC/TPI1/FOXK2/PFKL/ALDOA/PFKM/HK1/HK2/PGAM1,15,185
repressed,GO:0019218,regulation of steroid metabolic process,46/4077,107/14222,0.00104546996819383,0.02088161278664889,0.01723864626694848,SNAI2/H6PD/DKK3/DGAT2/IDI1/GAL/RORA/ACADVL/ACACB/FDFT1/SCD/TSPO/LMF1/STUB1/SQLE/ABCA2/MVK/VDR/LPCAT3/HMGCS1/SCAP/EGR1/NFYB/IL1B/INSIG2/POR/LDLR/DHH/RORC/DGKQ/GGPS1/TTC39B/LDLRAP1/ABCG1/LSS/FGFR4/ATP1A1/IGFBP7/STARD4/MVD/FASN/DHCR7/STAT5B/AKR1C3/SREBF2/ACACA,46,186
repressed,GO:0007257,activation of JUN kinase activity,20/4077,37/14222,0.00102536573473739,0.02054832932413736,0.01696350680451512,MAP3K9/MAP4K5/MAP2K4/MAP2K7/BIRC7/RIPK2/WNT5A/PKN1/MAP3K10/MDFIC/DBNL/DAB2IP/RIPK1/MAP3K12/MAP3K6/MAP3K21/TAOK1/MAP4K2/MAP3K11/MAP3K5,20,187
repressed,GO:0042249,establishment of planar polarity of embryonic epithelium,11/4077,16/14222,0.00102487061392131,0.02054832932413736,0.01696350680451512,CELSR1/SFRP1/DVL1/PTK7/NPHP3/WNT5A/FOXF2/FZD1/VANGL2/CTHRC1/FZD2,11,188
repressed,GO:0046474,glycerophospholipid biosynthetic process,81/4077,209/14222,9.904474182177783e-4,0.01998177811518551,0.01649579504378956,PIK3C2A/AGPAT4/PI4K2B/INPP4A/PIK3CB/PIGV/MTMR1/HDHD5/SLC44A1/PLD1/DGKD/PIK3C3/CPNE3/DDHD2/PIGS/LPCAT2/PITPNM2/SBF1/CHKB/PDGFB/MTMR3/PNPLA3/CDS2/LPIN2/PLEKHA4/PIK3R2/PLEKHA8/PLEKHA1/MTMR4/PITPNM1/CHPT1/LPCAT3/FIG4/PIKFYVE/PIGZ/FABP3/PIK3CA/OCRL/MBOAT7/ABHD8/PLD2/SLC44A2/SLC27A1/LPIN3/PEMT/PIK3C2B/AGAP2/GPAT3/PCTP/ARF1/ETNK2/DGKQ/INPP5E/DGKZ/ATM/MTMR12/GPD1L/LPCAT1/AGPAT3/ACP6/CAPN2/CDS1/PTPN13/MTMR14/INPPL1/PIP4K2C/AGPAT2/PIK3CD/PIGG/LPCAT4/INPP5J/PIGP/PCYT2/PIP5K1C/PLSCR3/PDGFA/INPP5F/AGPAT1/CPNE1/STARD10/PIP4K2B,81,189
